date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:15	1054/1054	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/logo.png	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/logo.png	(from https://vijaysprogramming.in/courses.html)
20:45:15	83498/83498	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/index.html	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/index-2.html	(from https://vijaysprogramming.in/courses.html)
20:45:16	13774/13774	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/elements.html	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/elements.html	(from https://vijaysprogramming.in/courses.html)
20:45:16	16665/16665	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/news.html	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/news.html	(from https://vijaysprogramming.in/courses.html)
20:45:17	11445/11445	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/contact.html	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/contact.html	(from https://vijaysprogramming.in/courses.html)
20:45:17	177064/177064	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/courses_background.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/courses_background.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:18	50945/50945	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_1.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_1.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:18	1704/1704	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/author.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/author.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:18	64056/64056	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_2.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_2.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:19	42156/42156	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_3.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_3.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:19	48013/48013	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_4.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_4.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:20	71020/71020	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_5.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_5.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:20	29113/29113	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_6.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_6.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:21	41013/41013	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_7.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_7.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:21	77147/77147	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_8.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_8.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:22	40245/40245	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/course_9.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/course_9.jpg	(from https://vijaysprogramming.in/courses.html)
20:45:22	2855/2855	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/js/courses_custom.js	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/js/courses_custom.js	(from https://vijaysprogramming.in/courses.html)
20:45:22	17997/17997	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/styles/elements_styles.css	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/styles/elements_styles.css	(from https://vijaysprogramming.in/elements.html)
20:45:23	4576/4576	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/styles/elements_responsive.css	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/styles/elements_responsive.css	(from https://vijaysprogramming.in/elements.html)
20:45:23	164642/164642	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/contact_background.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/contact_background.jpg	(from https://vijaysprogramming.in/elements.html)
20:45:24	120381/120381	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/milestones_background.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/milestones_background.jpg	(from https://vijaysprogramming.in/elements.html)
20:45:24	6902/6902	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/milestone_1.svg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/milestone_1.svg	(from https://vijaysprogramming.in/elements.html)
20:45:24	5441/5441	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/milestone_2.svg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/milestone_2.svg	(from https://vijaysprogramming.in/elements.html)
20:45:25	4894/4894	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/milestone_3.svg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/milestone_3.svg	(from https://vijaysprogramming.in/elements.html)
20:45:25	3696/3696	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/milestone_4.svg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/milestone_4.svg	(from https://vijaysprogramming.in/elements.html)
20:45:25	21693/21693	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/plugins/progressbar/progressbar.min.js	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/plugins/progressbar/progressbar.min.js	(from https://vijaysprogramming.in/elements.html)
20:45:26	7805/7805	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/js/elements_custom.js	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/js/elements_custom.js	(from https://vijaysprogramming.in/elements.html)
20:45:26	19168/19168	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/styles/news_styles.css	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/styles/news_styles.css	(from https://vijaysprogramming.in/news.html)
20:45:26	4270/4270	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/styles/news_responsive.css	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/styles/news_responsive.css	(from https://vijaysprogramming.in/news.html)
20:45:27	219088/219088	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/news_background.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/news_background.jpg	(from https://vijaysprogramming.in/news.html)
20:45:27	42344/42344	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/news_1.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/news_1.jpg	(from https://vijaysprogramming.in/news.html)
20:45:28	17807/17807	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/news_post.html	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/news_post.html	(from https://vijaysprogramming.in/news.html)
20:45:28	62824/62824	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/news_2.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/news_2.jpg	(from https://vijaysprogramming.in/news.html)
20:45:29	82192/82192	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/news_3.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/news_3.jpg	(from https://vijaysprogramming.in/news.html)
20:45:29	26469/26469	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/latest_1.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/latest_1.jpg	(from https://vijaysprogramming.in/news.html)
20:45:29	20551/20551	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/latest_2.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/latest_2.jpg	(from https://vijaysprogramming.in/news.html)
20:45:30	19885/19885	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/latest_3.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/latest_3.jpg	(from https://vijaysprogramming.in/news.html)
20:45:30	2855/2855	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/js/news_custom.js	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/js/news_custom.js	(from https://vijaysprogramming.in/news.html)
20:45:30	17157/17157	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/styles/contact_styles.css	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/styles/contact_styles.css	(from https://vijaysprogramming.in/contact.html)
20:45:30	3696/3696	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/styles/contact_responsive.css	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/styles/contact_responsive.css	(from https://vijaysprogramming.in/contact.html)
20:45:31	3825/3825	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/js/contact_custom.js	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/js/contact_custom.js	(from https://vijaysprogramming.in/contact.html)
20:45:31	20868/20868	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/styles/news_post_styles.css	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/styles/news_post_styles.css	(from https://vijaysprogramming.in/news_post.html)
20:45:31	4369/4369	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/styles/news_post_responsive.css	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/styles/news_post_responsive.css	(from https://vijaysprogramming.in/news_post.html)
20:45:32	3045/3045	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/comment_1.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/comment_1.jpg	(from https://vijaysprogramming.in/news_post.html)
20:45:32	2485/2485	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/images/comment_2.jpg	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/images/comment_2.jpg	(from https://vijaysprogramming.in/news_post.html)
20:45:32	2855/2855	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Jul%202023%2016:15:01%20GMT	https://vijaysprogramming.in/js/news_post_custom.js	C:/My%20Web%20Sites/vijays%20programming/vijaysprogramming.in/js/news_post_custom.js	(from https://vijaysprogramming.in/news_post.html)
